,Referee,no_of_rounds,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,Gender
46,Herb Dean,3,7.0,0.0,0.0,10.26923076923077,7.6923076923076925,54.96153846153846,22.07692307692308,8.76923076923077,6.1923076923076925,64.76923076923077,27.961538461538463,0.2692307692307692,2.3461538461538463,2.0769230769230766,1.6923076923076923,0.038461538461538464,74.0,35.96153846153846,0.5284615384615384,1.7307692307692308,1.0,0.3161538461538462,109.3846153846154,69.84615384615384,3.0,14.0,9.576923076923077,5.9230769230769225,80.07692307692308,30.19230769230769,12.846153846153848,8.461538461538463,79.46153846153847,28.5,0.038461538461538464,10.0,7.269230769230768,0.8461538461538461,0.3461538461538461,102.5,44.57692307692307,0.4146153846153846,5.4230769230769225,1.2692307692307692,0.26307692307692304,145.46153846153842,84.23076923076924,74.0,787.5769230769231,11.0,0.0,0.0,1.0,6.0,4.0,1.0,12.0,Orthodox,175.26,177.8,155.0,40.0,1
48,Eduardo Herdy,3,0.0,2.0,0.0,4.5,4.0,75.5,35.0,24.5,19.5,99.0,54.5,0.5,2.0,1.5,2.0,0.0,104.5,58.5,0.555,3.0,2.5,0.875,139.0,89.0,2.0,0.0,4.0,3.0,128.0,55.5,7.0,5.5,115.5,48.5,0.0,15.5,11.5,0.0,0.0,139.0,64.0,0.475,2.0,0.5,0.165,158.0,81.0,5.0,620.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Orthodox,170.18,170.18,135.0,32.0,1
51,Todd Ronald Anderson,3,2.0,0.0,0.0,6.428571428571429,4.071428571428571,29.642857142857146,10.285714285714286,7.428571428571429,4.142857142857143,36.57142857142857,14.071428571428573,0.35714285714285715,4.785714285714286,3.2142857142857144,1.0,0.0,43.5,18.5,0.4385714285714286,3.8571428571428568,0.9285714285714286,0.10214285714285712,64.78571428571429,36.785714285714285,5.0,5.0,3.6428571428571432,2.5,25.57142857142857,11.142857142857142,3.2142857142857144,2.571428571428572,23.0,9.428571428571429,0.35714285714285715,3.0,2.2142857142857144,0.0,0.0,32.42857142857143,16.214285714285715,0.3485714285714286,0.42857142857142855,0.0,0.0,41.785714285714285,24.92857142857143,22.0,355.6428571428572,0.0,0.0,0.0,2.0,6.0,1.0,0.0,9.0,Southpaw,185.42,195.58,185.0,35.0,1
52,Yves Lavigne,3,3.0,0.0,0.0,6.875,5.5,104.875,49.5625,8.875,6.625,89.125,37.4375,0.375,15.375,11.9375,0.875,0.0625,120.625,61.6875,0.488125,1.1875,0.6875,0.37875,133.5,73.0625,6.0,6.0,6.1875,3.6875,113.5625,39.0625,10.6875,6.5625,104.625,31.625,0.0625,12.125,8.8125,1.75,0.125,130.4375,49.3125,0.35875,5.25,1.5625,0.246875,153.75,68.875,46.0,807.9375,0.0,0.0,0.0,6.0,4.0,0.0,0.0,10.0,Orthodox,172.72,177.8,145.0,35.0,1
53,Kevin MacDonald,3,0.0,2.0,0.0,3.0,2.0,113.5,58.5,18.0,13.0,90.0,41.0,0.0,25.0,22.5,1.5,0.0,134.5,73.5,0.5549999999999999,5.0,1.0,0.14,168.5,101.5,2.0,0.0,4.5,2.0,97.0,39.0,1.5,0.5,77.0,24.5,0.0,6.5,6.0,0.5,0.0,103.0,41.5,0.345,3.5,2.0,0.33,111.5,48.5,6.0,900.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Orthodox,167.64,162.56,135.0,27.0,1
54,Jerin Valel,3,1.0,0.0,0.0,3.727272727272727,1.9090909090909087,46.81818181818182,14.272727272727273,6.545454545454546,4.909090909090909,44.72727272727273,13.909090909090908,0.5454545454545454,2.090909090909091,1.818181818181818,0.3636363636363637,0.0,57.09090909090909,21.09090909090909,0.3372727272727273,0.5454545454545454,0.18181818181818185,0.12090909090909092,60.54545454545455,24.181818181818183,2.0,7.0,2.727272727272727,1.181818181818182,47.90909090909091,17.90909090909091,3.0,1.5454545454545454,38.63636363636363,10.545454545454543,0.09090909090909093,7.545454545454546,6.0,0.4545454545454545,0.0,53.63636363636363,20.63636363636364,0.3409090909090909,1.5454545454545454,0.3636363636363637,0.16545454545454547,61.72727272727273,27.363636363636363,20.0,460.9090909090909,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,Southpaw,195.58,195.58,250.0,35.0,1
55,Todd Ronald Anderson,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,187.96,185.0,29.0,1
57,Kevin MacDonald,3,1.0,0.0,0.0,5.0,3.5,101.0,40.0,2.5,1.5,99.0,38.5,0.5,1.0,1.0,0.5,0.5,108.5,45.0,0.41,0.5,0.0,0.0,109.5,46.0,1.0,1.0,3.0,1.5,136.0,48.5,3.0,3.0,106.0,28.5,0.5,21.0,17.0,0.5,0.0,142.0,53.0,0.385,9.0,2.5,0.375,148.0,59.0,6.0,809.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,172.72,172.72,135.0,31.0,1
58,Jerin Valel,3,2.0,0.0,0.0,4.2,3.3,52.8,26.0,8.9,6.4,43.2,18.5,0.2,10.9,9.3,1.1,0.1,65.9,35.7,0.5820000000000001,2.1,1.6,0.5,84.2,53.1,3.0,4.0,4.6,2.9,70.3,20.7,5.4,2.7,65.1,16.8,0.2,7.4,4.8,1.0,0.0,80.3,26.3,0.316,2.1,0.6,0.14400000000000002,92.2,36.7,23.0,626.5,0.0,0.0,1.0,3.0,2.0,0.0,0.0,6.0,Orthodox,185.42,187.96,170.0,37.0,1
59,Todd Ronald Anderson,3,1.0,0.0,0.0,1.0,1.0,48.0,19.0,1.0,0.0,37.0,12.0,0.0,3.0,2.0,0.0,0.0,50.0,20.0,0.4,0.0,0.0,0.0,50.0,20.0,0.0,1.0,1.0,1.0,55.0,27.0,46.0,26.0,87.0,42.0,0.0,4.0,4.0,6.0,0.0,102.0,54.0,0.52,4.0,2.0,0.5,112.0,63.0,2.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,180.34,180.34,155.0,28.0,1
60,Yves Lavigne,3,0.0,1.0,0.0,9.0,6.0,33.333333333333336,15.0,8.333333333333334,5.666666666666668,47.33333333333334,24.0,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.0,50.66666666666666,26.66666666666667,0.51,2.0,1.3333333333333333,0.7200000000000001,98.66666666666669,67.0,1.0,1.0,8.0,5.333333333333333,66.66666666666667,23.33333333333333,1.3333333333333333,0.6666666666666666,55.33333333333334,12.333333333333336,0.0,9.666666666666666,9.333333333333334,0.0,0.0,76.0,29.33333333333333,0.4166666666666667,0.3333333333333333,0.0,0.0,89.33333333333331,42.333333333333336,8.0,739.6666666666665,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Orthodox,185.42,190.5,245.0,32.0,1
61,Kevin MacDonald,3,2.0,0.0,0.0,9.428571428571429,6.571428571428571,41.0,16.714285714285715,8.0,5.285714285714286,45.14285714285714,18.142857142857142,0.2857142857142857,3.8571428571428568,3.2857142857142856,0.5714285714285714,0.14285714285714285,58.42857142857143,28.57142857142857,0.4614285714285714,3.2857142857142856,0.8571428571428571,0.3014285714285715,71.57142857142857,40.714285714285715,4.0,3.0,8.0,5.857142857142858,39.42857142857143,11.142857142857142,4.571428571428571,2.142857142857143,40.857142857142854,10.428571428571429,0.14285714285714285,4.285714285714286,3.1428571428571432,1.5714285714285714,0.14285714285714285,52.0,19.142857142857142,0.34,4.428571428571429,1.4285714285714286,0.2371428571428572,75.85714285714286,38.285714285714285,15.0,538.8571428571429,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,Southpaw,165.1,165.1,135.0,34.0,1
62,Dan Miragliotta,5,0.0,1.0,0.0,6.583333333333332,4.083333333333333,34.166666666666664,14.666666666666664,9.666666666666666,8.083333333333334,37.66666666666666,18.0,0.25,2.25,1.9166666666666667,2.25,0.16666666666666666,50.41666666666666,26.83333333333333,0.5066666666666667,3.6666666666666665,1.0833333333333333,0.3033333333333333,64.58333333333333,39.333333333333336,5.0,3.0,3.583333333333333,2.1666666666666665,53.08333333333334,19.08333333333333,6.25,3.5,55.16666666666666,19.416666666666668,0.25,2.5,2.083333333333333,0.0,0.08333333333333333,62.91666666666666,24.75,0.4108333333333333,0.25,0.08333333333333333,0.08333333333333333,73.33333333333333,33.916666666666664,23.0,509.16666666666674,0.0,0.0,0.0,1.0,4.0,4.0,0.0,9.0,Orthodox,185.42,182.88,185.0,39.0,1
63,Keith Peterson,3,1.0,0.0,0.0,7.0,6.0,51.0,17.0,6.0,6.0,56.0,21.0,0.0,3.0,3.0,0.0,0.0,64.0,29.0,0.45,0.0,0.0,0.0,70.0,35.0,0.0,1.0,2.0,1.0,25.0,8.0,3.0,3.0,30.0,12.0,0.0,0.0,0.0,2.0,0.0,30.0,12.0,0.4,3.0,1.0,0.33,34.0,16.0,2.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,195.58,203.2,265.0,30.0,1
64,Larry Downs,3,1.0,0.0,0.0,12.285714285714285,8.428571428571429,27.0,11.428571428571427,10.0,7.0,36.57142857142857,16.5,0.35714285714285715,4.071428571428571,3.5,1.3571428571428572,0.07142857142857142,49.28571428571429,26.857142857142854,0.5228571428571429,4.928571428571429,1.8571428571428568,0.26785714285714285,67.71428571428571,42.142857142857146,3.0,5.0,6.571428571428571,5.071428571428571,20.571428571428573,8.285714285714286,4.785714285714286,4.214285714285714,23.42857142857143,11.0,0.14285714285714285,3.5,2.7857142857142856,1.5,0.35714285714285715,31.92857142857143,17.571428571428573,0.6164285714285714,2.2142857142857144,0.9285714285714286,0.3785714285714286,47.07142857142857,30.785714285714285,30.0,523.9285714285714,0.0,0.0,0.0,2.0,4.0,3.0,0.0,9.0,Orthodox,180.34,193.04,170.0,31.0,1
65,Alan Abeles,3,0.0,1.0,0.0,6.4375,3.1875,46.9375,16.4375,15.625,10.8125,62.625,26.375,0.25,0.1875,0.1875,2.5,0.0625,69.0,30.4375,0.4568750000000002,2.8125,1.3125,0.364375,92.9375,50.0625,5.0,5.0,10.1875,6.25,62.75,23.6875,6.0,5.0,68.3125,26.125,0.25,3.5,3.1875,1.3125,0.0625,78.9375,34.9375,0.4425,3.8125,1.5,0.146875,91.25,46.3125,36.0,566.375,1.0,0.0,0.0,2.0,4.0,4.0,1.0,11.0,Orthodox,187.96,193.04,205.0,39.0,1
66,Dan Miragliotta,3,0.0,2.0,0.0,10.2,5.133333333333334,129.93333333333334,48.53333333333333,10.4,6.6,104.66666666666669,33.666666666666664,0.8,8.0,5.2,0.26666666666666666,0.06666666666666668,150.53333333333333,60.26666666666666,0.414,0.6666666666666666,0.4,0.16666666666666666,161.2,69.93333333333334,6.0,3.0,6.0,3.1333333333333333,89.26666666666668,36.46666666666667,8.733333333333333,6.066666666666666,81.06666666666666,30.2,0.0,8.2,6.466666666666668,0.9333333333333332,0.0,104.0,45.66666666666666,0.4273333333333333,3.6666666666666665,1.1333333333333333,0.20666666666666667,122.2,60.8,38.0,693.3333333333335,0.0,0.0,1.0,4.0,6.0,1.0,0.0,12.0,Orthodox,160.02,170.18,135.0,28.0,1
67,Keith Peterson,3,0.0,1.0,0.0,2.0,1.0,33.0,15.0,0.0,0.0,28.0,10.0,0.0,2.0,2.0,0.0,0.0,35.0,16.0,0.45,0.0,0.0,0.0,42.0,23.0,1.0,0.0,2.0,2.0,31.0,8.0,0.0,0.0,25.0,5.0,0.0,1.0,0.0,0.0,0.0,33.0,10.0,0.3,1.0,0.0,0.0,43.0,19.0,1.0,290.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,187.96,185.42,155.0,25.0,1
68,Larry Downs,3,2.0,0.0,0.0,11.941176470588234,8.411764705882353,35.941176470588225,14.764705882352944,2.411764705882353,2.0,34.0,13.411764705882351,0.17647058823529413,2.588235294117647,2.117647058823529,0.29411764705882354,0.0,50.29411764705882,25.176470588235286,0.5405882352941177,0.29411764705882354,0.1176470588235294,0.1176470588235294,75.05882352941177,48.29411764705882,3.0,8.0,10.0,6.117647058823528,38.29411764705883,15.588235294117649,9.647058823529411,6.529411764705883,45.470588235294116,18.94117647058824,0.5294117647058824,6.764705882352941,5.764705882352941,1.1176470588235294,0.1176470588235294,57.941176470588225,28.235294117647058,0.5011764705882352,2.647058823529412,0.8235294117647058,0.3441176470588236,85.05882352941177,53.058823529411775,33.0,473.7647058823529,0.0,0.0,1.0,2.0,3.0,3.0,0.0,9.0,Orthodox,187.96,195.58,170.0,36.0,1
69,Dan Miragliotta,3,3.0,0.0,0.0,7.5357142857142865,4.892857142857143,54.17857142857143,20.392857142857142,2.2142857142857144,1.4642857142857142,47.964285714285715,15.25,0.35714285714285715,9.357142857142858,6.928571428571429,0.21428571428571427,0.03571428571428571,63.92857142857143,26.75,0.4539285714285714,0.8928571428571429,0.32142857142857145,0.1285714285714286,74.25,35.75,7.0,12.0,4.964285714285714,3.0357142857142856,40.32142857142857,13.928571428571427,7.9642857142857135,5.357142857142857,43.714285714285715,15.142857142857142,0.25,4.035714285714286,3.4285714285714284,0.7857142857142857,0.10714285714285714,53.25,22.321428571428577,0.3892857142857143,2.321428571428572,0.4642857142857143,0.13500000000000004,67.85714285714286,34.82142857142857,59.0,521.1785714285714,5.0,0.0,1.0,4.0,9.0,2.0,0.0,16.0,Orthodox,190.5,195.58,240.0,40.0,1
71,Keith Peterson,3,0.0,1.0,0.0,6.4,4.2,62.4,22.4,6.9,5.1,59.6,19.6,0.3,5.9,4.4,1.6,0.0,75.7,31.7,0.428,4.3,1.6,0.45299999999999996,87.9,42.4,3.0,3.0,5.1,3.2,74.6,30.4,2.7,1.6,63.3,21.9,0.4,7.9,6.5,0.0,0.0,82.4,35.2,0.42100000000000004,1.3,0.8,0.221,89.4,40.8,22.0,615.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,7.0,Orthodox,177.8,180.34,155.0,32.0,1
72,Larry Downs,3,1.0,0.0,0.0,8.129032258064516,4.967741935483871,55.483870967741936,19.161290322580644,7.193548387096773,4.451612903225806,55.29032258064516,16.903225806451616,0.0967741935483871,6.903225806451613,5.645161290322582,1.3870967741935485,0.16129032258064516,70.80645161290323,28.580645161290327,0.3864516129032258,2.806451612903226,1.1612903225806452,0.4225806451612903,85.4193548387097,41.58064516129032,7.0,13.0,6.806451612903227,4.516129032258065,59.32258064516129,20.354838709677423,7.548387096774193,4.741935483870968,60.12903225806453,19.93548387096774,0.06451612903225806,3.741935483870968,2.7419354838709675,1.8387096774193548,0.2258064516129032,73.6774193548387,29.612903225806452,0.38,2.3225806451612905,1.2258064516129032,0.3432258064516129,95.90322580645163,50.096774193548384,71.0,616.6774193548387,0.0,0.0,2.0,6.0,3.0,7.0,0.0,18.0,Southpaw,172.72,180.34,155.0,35.0,1
74,Dan Miragliotta,3,0.0,1.0,0.0,8.714285714285714,4.428571428571429,157.85714285714286,52.35714285714285,9.571428571428571,7.0,133.42857142857142,36.714285714285715,0.07142857142857142,17.928571428571427,14.357142857142858,1.5,0.07142857142857142,176.14285714285714,63.78571428571429,0.3721428571428572,7.2142857142857135,1.7857142857142858,0.2671428571428572,207.42857142857144,91.0,3.0,6.0,8.357142857142858,4.642857142857143,115.85714285714286,40.142857142857146,2.642857142857143,1.6428571428571428,108.92857142857143,34.42857142857143,0.21428571428571427,4.928571428571429,3.928571428571429,0.6428571428571429,0.0,126.85714285714286,46.42857142857143,0.3785714285714286,1.9285714285714288,0.7142857142857143,0.18928571428571428,138.35714285714286,56.78571428571429,39.0,811.2142857142858,1.0,0.0,1.0,5.0,0.0,2.0,0.0,8.0,Orthodox,180.34,190.5,170.0,34.0,1
75,Marc Goddard,5,0.0,1.0,0.0,8.466666666666667,7.066666666666666,21.66666666666667,14.533333333333333,10.2,7.866666666666666,21.93333333333333,13.4,0.5333333333333333,4.933333333333334,4.533333333333333,0.2,0.0,40.333333333333336,29.466666666666665,0.6886666666666665,0.8666666666666667,0.26666666666666666,0.2,51.6,39.8,4.0,6.0,6.466666666666668,4.2,31.33333333333333,11.266666666666667,4.133333333333334,3.466666666666667,33.53333333333333,13.333333333333336,0.4,3.2,2.066666666666667,0.5333333333333333,0.0,41.93333333333333,18.933333333333334,0.4373333333333333,1.2666666666666666,0.4666666666666667,0.17733333333333334,52.8,28.53333333333333,29.0,478.4,1.0,1.0,0.0,2.0,6.0,0.0,0.0,9.0,Orthodox,193.04,203.2,265.0,38.0,1
76,Herb Dean,3,0.0,4.0,0.0,2.5,1.5,16.0,7.333333333333332,9.166666666666666,8.0,23.83333333333333,13.166666666666664,0.16666666666666666,0.3333333333333333,0.3333333333333333,4.0,0.3333333333333333,27.66666666666667,16.833333333333332,0.525,2.5,2.1666666666666665,0.6,56.16666666666666,37.16666666666666,4.0,1.0,1.3333333333333333,0.8333333333333334,15.0,4.5,1.1666666666666667,0.8333333333333334,9.333333333333334,1.6666666666666667,0.16666666666666666,3.8333333333333335,2.6666666666666665,0.6666666666666666,0.6666666666666666,17.5,6.166666666666668,0.3783333333333333,0.3333333333333333,0.0,0.0,30.0,16.666666666666668,11.0,450.66666666666674,0.0,0.0,0.0,2.0,1.0,2.0,0.0,5.0,Orthodox,177.8,177.8,155.0,27.0,1
77,Leon Roberts,3,1.0,0.0,0.0,10.0,5.0,22.0,8.0,0.0,0.0,25.0,9.0,0.0,1.0,1.0,0.0,0.0,32.0,13.0,0.4,2.0,0.0,0.0,37.0,18.0,0.0,1.0,7.0,7.0,5.0,3.0,14.0,12.0,16.0,13.0,0.0,1.0,1.0,0.0,0.0,26.0,22.0,0.84,2.0,1.0,0.5,31.0,26.0,1.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,190.5,213.36,257.0,26.0,1
79,Herb Dean,3,3.0,0.0,0.0,16.8,12.8,51.7,14.8,9.7,6.9,62.4,22.1,0.2,5.3,4.7,1.7,0.3,78.2,34.5,0.4440000000000001,2.4,0.9,0.341,117.7,70.4,5.0,4.0,6.2,4.5,46.4,16.0,3.4,2.3,39.9,11.1,0.2,6.7,6.5,1.0,0.1,56.0,22.8,0.406,5.4,0.7,0.108,74.7,39.2,26.0,723.9,0.0,0.0,1.0,4.0,1.0,0.0,0.0,6.0,Southpaw,185.42,195.58,185.0,29.0,1
80,Vjacheslav Kiselev,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,182.88,145.0,25.0,1
81,Leon Roberts,3,1.0,0.0,0.0,4.666666666666667,3.0,14.666666666666664,5.666666666666668,3.333333333333333,3.0,20.0,9.666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,22.66666666666667,11.666666666666664,0.52,2.0,1.0,0.33,49.66666666666666,36.0,1.0,2.0,9.666666666666666,8.333333333333334,34.666666666666664,12.333333333333336,1.0,1.0,22.0,5.333333333333333,0.3333333333333333,10.0,8.666666666666666,0.3333333333333333,0.0,45.33333333333334,21.66666666666667,0.47,1.6666666666666667,0.0,0.0,90.33333333333331,64.66666666666667,6.0,554.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,180.34,187.96,170.0,34.0,1
82,Marc Goddard,3,2.0,0.0,0.0,3.8333333333333335,2.6666666666666665,42.5,18.166666666666668,3.0,2.1666666666666665,33.5,11.333333333333336,0.3333333333333333,7.5,5.666666666666668,1.1666666666666667,0.16666666666666666,49.33333333333334,23.0,0.5233333333333334,3.333333333333333,1.0,0.4,53.83333333333334,26.66666666666667,2.0,4.0,6.333333333333332,4.333333333333333,55.16666666666666,18.0,14.0,10.833333333333336,59.33333333333334,20.83333333333333,0.16666666666666666,6.833333333333332,6.0,2.333333333333333,0.0,75.5,33.166666666666664,0.4583333333333333,5.5,1.5,0.22,114.66666666666669,69.83333333333333,15.0,730.1666666666665,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Southpaw,190.5,187.96,155.0,34.0,1
83,Herb Dean,3,0.0,1.0,0.0,8.571428571428571,7.0,71.28571428571429,30.42857142857143,20.428571428571427,15.285714285714285,77.57142857142857,35.285714285714285,0.14285714285714285,10.571428571428571,9.0,3.0,0.14285714285714285,100.28571428571428,52.714285714285715,0.5371428571428571,2.571428571428572,1.5714285714285714,0.5285714285714286,150.42857142857142,96.14285714285714,3.0,3.0,11.142857142857142,8.0,75.0,32.142857142857146,5.0,3.571428571428572,75.42857142857143,30.285714285714285,0.2857142857142857,6.142857142857142,5.428571428571429,0.7142857142857143,0.0,91.14285714285714,43.714285714285715,0.4442857142857143,3.4285714285714284,0.7142857142857143,0.13,111.71428571428572,61.57142857142857,22.0,878.1428571428571,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,Orthodox,190.5,198.12,249.0,33.0,1
84,Leon Roberts,3,1.0,0.0,0.0,3.333333333333333,3.0,3.0,0.3333333333333333,2.333333333333333,1.3333333333333333,7.0,3.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,8.666666666666666,4.666666666666667,0.3866666666666667,3.333333333333333,1.6666666666666667,0.79,12.666666666666664,7.666666666666668,2.0,1.0,14.666666666666664,13.333333333333336,3.6666666666666665,1.0,0.0,0.0,13.333333333333336,10.0,0.0,0.0,0.0,0.0,0.3333333333333333,18.33333333333333,14.333333333333336,0.5066666666666667,0.0,0.0,0.0,21.33333333333333,17.333333333333332,3.0,157.66666666666666,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Orthodox,180.34,177.8,205.0,32.0,1
85,Vjacheslav Kiselev,3,1.0,0.0,0.0,8.666666666666666,5.333333333333333,22.66666666666667,10.666666666666666,2.6666666666666665,2.6666666666666665,25.66666666666667,12.333333333333336,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,34.0,18.666666666666668,0.5566666666666666,1.6666666666666667,0.0,0.0,42.333333333333336,26.33333333333333,2.0,1.0,9.0,5.666666666666668,14.666666666666664,7.666666666666668,7.0,6.0,20.0,10.666666666666666,0.0,3.6666666666666665,3.333333333333333,3.6666666666666665,0.0,30.66666666666667,19.33333333333333,0.6533333333333333,4.0,3.0,0.4766666666666667,64.66666666666667,51.33333333333334,5.0,396.33333333333326,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,Orthodox,172.72,180.34,155.0,30.0,1
86,Blake Grice,5,0.0,13.0,0.0,12.052631578947368,8.736842105263158,163.31578947368422,69.15789473684211,10.421052631578947,7.736842105263157,154.78947368421052,62.842105263157904,0.42105263157894735,6.36842105263158,5.0,0.9473684210526316,0.0,185.78947368421046,85.63157894736842,0.44,0.3157894736842105,0.2631578947368421,0.21052631578947367,194.5263157894737,93.31578947368419,13.0,3.0,6.157894736842105,3.736842105263158,132.78947368421052,44.631578947368425,3.1052631578947367,1.6842105263157894,113.10526315789473,31.157894736842106,0.0,13.31578947368421,10.842105263157897,0.631578947368421,0.05263157894736842,142.05263157894737,50.05263157894736,0.3589473684210526,5.63157894736842,0.9473684210526316,0.15,146.21052631578948,53.42105263157895,50.0,744.578947368421,4.0,0.0,1.0,4.0,8.0,2.0,1.0,16.0,Orthodox,180.34,175.26,155.0,27.0,1
87,Marc Goddard,5,0.0,2.0,0.0,8.428571428571429,5.214285714285714,88.7142857142857,35.714285714285715,7.0,4.571428571428571,86.7857142857143,31.714285714285715,0.6428571428571429,6.428571428571429,5.642857142857142,1.1428571428571428,0.35714285714285715,104.14285714285714,45.5,0.4578571428571428,1.2857142857142858,0.6428571428571429,0.2257142857142857,122.78571428571428,61.57142857142857,5.0,4.0,8.571428571428571,5.5,75.5,25.857142857142854,3.0,2.4285714285714284,67.78571428571429,21.0,0.07142857142857142,5.214285714285714,4.142857142857143,1.2142857142857142,0.35714285714285715,87.07142857142857,33.785714285714285,0.3821428571428572,4.428571428571429,1.6428571428571428,0.25857142857142856,101.07142857142857,46.07142857142857,35.0,707.4285714285713,1.0,0.0,3.0,2.0,3.0,2.0,0.0,10.0,Southpaw,175.26,180.34,185.0,27.0,1
88,Jason Herzog,3,2.0,0.0,0.0,16.666666666666668,10.833333333333336,61.16666666666666,26.33333333333333,12.166666666666664,8.333333333333334,77.16666666666667,35.333333333333336,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.3333333333333333,0.0,90.0,45.5,0.5266666666666667,4.833333333333333,2.0,0.3116666666666667,99.0,53.16666666666666,2.0,3.0,20.0,15.833333333333336,84.5,36.66666666666666,7.333333333333332,4.333333333333333,72.83333333333333,27.16666666666667,0.0,15.833333333333336,13.0,0.3333333333333333,0.16666666666666666,111.83333333333331,56.83333333333334,0.5183333333333333,2.5,0.8333333333333334,0.3,121.0,65.16666666666667,18.0,876.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Southpaw,185.42,190.5,185.0,31.0,1
