,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Weight_lbs,B_age,Gender
63,3,2.0,0.0,0.0,5.0,3.5,5.5,3.5,16.0,5.5,15.5,5.0,0.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,4.5,2.0,12.0,3.0,43.0,17.5,0.0,0.0,0.0,2.0,0.5,4.0,1.0,0.5700000000000001,3.0,349.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.96,253.0,36.0,1
64,3,1.0,0.0,0.0,10.777777777777779,6.4444444444444455,8.444444444444445,5.4444444444444455,75.33333333333333,30.777777777777782,69.77777777777777,25.777777777777782,0.7777777777777778,8.666666666666666,8.222222222222221,1.1111111111111112,0.0,1.0,0.5555555555555556,0.32333333333333336,2.0,4.0,12.666666666666664,7.222222222222222,3.4444444444444446,2.6666666666666665,100.66666666666669,40.22222222222222,81.8888888888889,26.88888888888889,0.3333333333333333,11.666666666666664,10.555555555555557,0.4444444444444444,0.1111111111111111,2.1111111111111107,0.6666666666666666,0.18333333333333326,20.0,603.1111111111112,0.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,177.8,170.0,27.0,1
65,3,0.0,2.0,0.0,14.8,10.2,21.6,14.4,92.6,23.8,102.0,28.6,0.2,4.0,3.8,0.6,0.0,1.8,1.2,0.16999999999999998,2.0,2.0,6.2,4.6,8.4,6.2,46.6,21.4,48.6,22.2,0.0,2.4,2.4,0.4,0.2,2.6,0.8,0.14,11.0,553.8,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,185.42,205.0,25.0,1
66,3,0.0,3.0,0.0,11.666666666666664,8.333333333333334,11.333333333333336,6.666666666666668,48.33333333333334,21.33333333333333,86.33333333333331,40.333333333333336,0.6666666666666666,6.666666666666668,5.666666666666668,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.5,3.0,0.0,3.333333333333333,2.0,3.333333333333333,0.6666666666666666,41.66666666666666,13.666666666666664,43.33333333333334,14.0,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,5.0,366.66666666666674,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,180.34,135.0,27.0,1
67,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.42,155.0,26.0,1
68,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.8,170.0,28.0,1
69,3,0.0,1.0,0.0,35.0,21.0,38.0,30.0,167.0,69.0,169.0,81.0,0.0,14.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,36.0,24.0,13.0,6.0,165.0,73.0,120.0,37.0,0.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,843.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,190.5,265.0,27.0,1
71,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.88,155.0,26.0,1
72,3,1.0,0.0,0.0,3.6666666666666665,2.333333333333333,2.333333333333333,2.0,27.33333333333333,9.666666666666666,25.33333333333333,8.666666666666666,0.0,1.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,2.0,2.0,1.0,5.333333333333333,1.6666666666666667,23.0,9.333333333333334,31.0,11.333333333333336,0.6666666666666666,1.3333333333333333,1.3333333333333333,3.0,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.5533333333333333,4.0,256.6666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,187.96,155.0,29.0,1
74,3,0.0,1.0,0.0,2.571428571428572,1.4285714285714286,1.2857142857142858,1.0,19.428571428571427,6.571428571428571,30.714285714285715,13.285714285714285,0.2857142857142857,1.0,0.7142857142857143,1.2857142857142858,0.5714285714285714,1.2857142857142858,0.8571428571428571,0.10714285714285714,1.0,5.0,3.0,1.8571428571428568,3.0,2.571428571428572,21.571428571428577,6.857142857142858,30.0,14.0,0.5714285714285714,2.7142857142857144,2.0,1.5714285714285714,0.2857142857142857,2.2857142857142856,1.1428571428571428,0.16,12.0,361.8571428571428,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,187.96,170.0,30.0,1
75,5,0.0,2.0,0.0,4.25,3.875,5.375,4.125,26.625,10.5,28.5,11.5,0.25,2.5,1.875,1.25,1.0,2.875,1.125,0.22125,2.0,2.0,4.625,3.5,7.0,5.25,28.875,10.5,33.125,13.375,0.25,1.75,1.625,0.875,0.0,1.125,1.0,0.625,12.0,338.75,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,187.96,240.0,41.0,1
76,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18,155.0,22.0,1
77,3,2.0,0.0,0.0,9.333333333333334,8.0,21.0,16.333333333333332,47.33333333333334,22.66666666666667,58.33333333333334,29.66666666666667,0.0,8.333333333333334,8.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,2.0,12.333333333333336,10.0,28.33333333333333,22.33333333333333,47.33333333333334,16.666666666666668,61.66666666666666,27.66666666666667,0.0,5.333333333333333,4.333333333333333,0.0,0.0,2.6666666666666665,0.3333333333333333,0.16666666666666666,7.0,642.6666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,190.5,249.0,26.0,1
79,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.8,185.0,31.0,1
80,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.88,145.0,26.0,1
81,3,0.0,1.0,0.0,6.8,4.2,5.1,3.3,76.2,24.6,76.7,24.9,0.4,2.8,1.7,1.5,0.4,3.4,1.8,0.473,1.0,6.0,13.7,10.2,10.5,7.2,94.1,35.9,95.9,32.4,0.1,7.8,7.3,0.9,0.5,2.9,1.1,0.365,29.0,853.6,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,180.34,170.0,34.0,1
82,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,155.0,23.0,1
83,3,0.0,2.0,0.0,7.333333333333332,4.5,13.0,8.166666666666666,44.16666666666666,16.666666666666668,45.83333333333334,17.333333333333332,0.16666666666666666,9.166666666666666,6.666666666666668,0.6666666666666666,0.16666666666666666,4.333333333333333,1.1666666666666667,0.16333333333333333,2.0,2.0,8.833333333333334,5.833333333333332,14.333333333333336,8.5,41.333333333333336,10.833333333333336,52.16666666666666,16.333333333333332,0.0,4.833333333333333,4.0,0.5,0.16666666666666666,2.0,0.6666666666666666,0.2483333333333333,15.0,700.5,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,190.5,235.0,37.0,1
84,3,0.0,1.0,0.0,18.5,16.5,2.0,1.5,69.5,40.0,53.5,25.0,0.5,4.0,3.5,0.5,0.0,1.5,1.0,0.33,1.0,1.0,12.5,6.0,4.5,4.0,95.5,26.5,82.5,21.5,0.0,5.0,3.0,0.0,0.5,0.0,0.0,0.0,4.0,497.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,182.88,205.0,24.0,1
85,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,155.0,26.0,1
86,5,0.0,3.0,0.0,7.142857142857142,5.095238095238095,15.523809523809526,9.857142857142858,82.09523809523809,37.42857142857143,90.4761904761905,40.66666666666666,0.5238095238095238,8.095238095238095,6.6190476190476195,0.7142857142857143,0.6190476190476191,2.761904761904762,1.1428571428571428,0.2538095238095238,4.0,5.0,10.095238095238095,7.047619047619048,7.7142857142857135,4.9523809523809526,68.19047619047619,26.523809523809533,61.76190476190475,21.19047619047619,0.09523809523809523,7.476190476190476,6.047619047619048,0.6666666666666666,0.9523809523809524,1.809523809523809,0.5714285714285714,0.19666666666666666,45.0,540.8571428571429,0.0,1.0,0.0,4.0,8.0,3.0,0.0,16.0,175.26,155.0,30.0,1
87,5,0.0,5.0,0.0,16.0,11.4,10.0,8.0,101.6,51.6,77.4,32.6,0.8,20.2,17.2,0.4,0.2,0.6,0.0,0.0,5.0,0.0,8.0,4.6,7.2,4.8,84.4,23.2,73.4,15.6,0.0,10.6,8.2,0.6,0.0,8.0,1.2,0.12200000000000005,14.0,821.6,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,193.04,185.0,29.0,1
88,3,1.0,0.0,0.0,4.142857142857143,2.2857142857142856,2.4285714285714284,2.142857142857143,36.142857142857146,9.857142857142858,36.142857142857146,11.428571428571427,0.5714285714285714,1.1428571428571428,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,2.0,4.0,6.7142857142857135,5.571428571428571,1.0,0.8571428571428571,27.714285714285715,15.428571428571427,20.714285714285715,10.428571428571429,0.14285714285714285,6.0,4.428571428571429,1.2857142857142858,0.14285714285714285,2.8571428571428568,1.4285714285714286,0.3085714285714286,11.0,372.57142857142856,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,185.42,205.0,29.0,1
89,3,0.0,1.0,0.0,5.5,4.5,4.5,3.5,60.5,15.5,59.0,14.5,0.5,4.0,3.5,0.0,0.0,0.5,0.5,0.5,1.0,1.0,12.5,8.0,3.5,2.5,54.0,12.5,42.5,6.0,0.0,3.0,1.5,0.0,0.0,5.5,1.0,0.18,4.0,599.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,185.42,170.0,34.0,1
90,3,2.0,0.0,0.0,9.4,6.0,14.2,11.3,25.7,11.1,31.7,17.4,0.3,4.9,3.7,0.6,0.6,0.7,0.2,0.15,5.0,4.0,2.3,1.7,6.0,3.8,13.0,6.0,20.2,10.3,0.1,0.7,0.7,1.2,0.7,2.0,1.2,0.544,15.0,290.8,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,190.5,205.0,27.0,1
91,3,2.0,0.0,0.0,15.0,7.0,6.0,4.0,97.0,33.5,80.0,24.0,0.0,8.0,6.5,0.5,0.5,3.0,1.0,0.165,0.0,2.0,12.5,8.5,4.5,1.5,95.0,39.5,81.0,27.5,2.0,8.0,6.5,0.0,0.5,2.5,0.5,0.1,4.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.26,155.0,28.0,1
92,3,0.0,2.0,0.0,17.4,11.2,11.2,8.4,95.8,40.6,81.2,31.6,0.2,11.4,8.8,2.2,1.4,1.2,0.6,0.466,2.0,1.0,5.6,4.2,7.4,4.0,87.6,32.8,88.4,32.0,0.0,6.0,4.2,0.2,0.0,6.6,2.6,0.23800000000000002,13.0,717.8,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,165.1,125.0,28.0,1
93,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.88,170.0,24.0,1
94,3,1.0,0.0,0.0,6.0,3.0,11.0,7.0,41.0,21.0,44.0,24.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,7.0,5.0,32.0,14.0,56.0,37.0,0.0,3.0,3.0,6.0,0.0,11.0,6.0,0.54,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.1,135.0,27.0,1
95,3,1.0,0.0,0.0,12.375,7.625,5.0,2.75,135.25,53.0,122.125,42.125,0.0,12.375,10.625,1.5,0.125,5.625,1.875,0.335,4.0,3.0,16.25,10.25,3.5,2.375,127.125,47.625,101.25,27.625,0.75,19.0,15.625,0.25,0.125,1.25,0.125,0.02,22.0,792.25,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,180.34,170.0,30.0,1
96,3,0.0,1.0,0.0,19.4,15.4,14.4,10.4,73.0,26.4,66.6,20.6,1.2,8.0,6.6,1.4,0.2,2.2,1.4,0.31399999999999995,1.0,3.0,14.2,10.8,7.6,5.4,94.0,36.6,84.2,30.4,0.0,14.0,10.2,0.8,0.6,2.4,0.6,0.198,14.0,793.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,175.26,135.0,30.0,1
98,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.26,135.0,24.0,1
99,5,0.0,1.0,0.0,10.0,8.25,17.5,14.75,141.0,71.75,113.75,47.5,0.25,35.75,31.25,0.0,0.0,0.25,0.0,0.0,1.0,2.0,32.75,25.5,15.5,12.0,214.75,94.5,192.0,76.25,0.25,7.0,5.75,0.0,0.0,2.5,0.5,0.2075,10.0,611.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,180.34,155.0,30.0,1
101,3,0.0,2.0,0.0,25.55,14.2,6.75,4.2,117.9,42.95,91.2,26.3,0.45,11.45,8.65,0.0,0.05,1.0,0.45,0.32899999999999996,4.0,9.0,8.2,4.7,4.85,3.15,87.85,30.7,92.65,34.05,0.05,7.55,6.4,1.35,0.5,3.6,0.8,0.1275,50.0,684.45,1.0,0.0,1.0,6.0,4.0,0.0,0.0,11.0,177.8,145.0,32.0,1
104,3,0.0,2.0,0.0,27.33333333333333,18.666666666666668,8.0,6.0,86.66666666666669,32.333333333333336,71.0,20.0,0.6666666666666666,3.333333333333333,2.333333333333333,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,2.0,1.0,19.0,11.0,6.666666666666668,4.0,123.66666666666669,34.666666666666664,113.0,27.66666666666667,0.0,9.333333333333334,6.666666666666668,3.6666666666666665,1.0,7.666666666666668,4.0,0.31,9.0,890.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,172.72,145.0,28.0,1
106,3,1.0,0.0,0.0,14.2,8.2,7.4,4.6,106.0,43.0,89.6,31.8,0.0,10.2,8.2,0.2,0.0,2.8,1.0,0.3,1.0,3.0,15.6,7.0,4.0,2.0,109.6,28.6,90.4,17.6,0.0,10.4,8.6,0.6,0.6,4.6,1.2,0.128,15.0,900.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,177.8,155.0,29.0,1
108,3,1.0,0.0,0.0,3.6666666666666665,2.6666666666666665,7.166666666666668,4.833333333333333,29.16666666666667,10.0,39.16666666666666,16.833333333333332,0.16666666666666666,0.5,0.5,0.8333333333333334,0.6666666666666666,2.6666666666666665,1.0,0.18666666666666668,2.0,2.0,3.1666666666666665,2.6666666666666665,2.5,1.5,23.0,9.333333333333334,42.333333333333336,20.33333333333333,0.16666666666666666,2.1666666666666665,1.8333333333333333,3.333333333333333,0.6666666666666666,1.6666666666666667,0.8333333333333334,0.6166666666666667,9.0,344.66666666666674,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,185.42,185.0,31.0,1
109,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18,135.0,28.0,1
111,3,0.0,2.0,0.0,7.333333333333332,6.333333333333332,9.0,5.333333333333333,60.66666666666666,23.66666666666667,56.33333333333334,18.0,0.0,8.0,6.666666666666668,0.3333333333333333,0.3333333333333333,3.333333333333333,0.6666666666666666,0.22,2.0,1.0,6.666666666666668,4.333333333333333,3.0,2.0,58.33333333333334,23.0,55.0,20.33333333333333,0.0,5.666666666666668,4.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,7.0,573.6666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,167.64,135.0,24.0,1
112,5,1.0,0.0,0.0,12.466666666666667,7.666666666666668,3.0,1.8666666666666667,69.6,30.33333333333333,60.46666666666667,23.73333333333333,0.2,4.6,4.133333333333334,0.9333333333333332,0.6666666666666666,1.2,0.5333333333333333,0.14400000000000002,5.0,7.0,16.333333333333332,11.266666666666667,7.8,5.8,75.93333333333334,32.46666666666667,63.33333333333334,21.73333333333333,0.06666666666666668,12.0,10.0,1.5333333333333334,0.0,5.4,2.533333333333333,0.3453333333333334,38.0,680.6,4.0,0.0,1.0,1.0,2.0,4.0,0.0,8.0,177.8,170.0,32.0,1
113,3,0.0,4.0,0.0,6.5,4.75,6.75,3.5,71.75,41.5,75.25,43.5,0.5,5.0,4.0,0.75,0.0,1.5,1.0,0.3125,4.0,0.0,19.25,13.5,8.25,5.75,78.75,28.75,60.25,14.5,0.0,7.75,6.75,0.0,0.0,0.0,0.0,0.0,10.0,713.25,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,185.42,264.0,31.0,1
115,3,0.0,3.0,0.0,12.333333333333336,8.333333333333334,3.333333333333333,2.6666666666666665,26.0,9.666666666666666,37.333333333333336,18.0,1.0,0.0,0.0,1.6666666666666667,2.333333333333333,3.333333333333333,1.6666666666666667,0.5833333333333334,3.0,0.0,5.333333333333333,4.0,5.333333333333333,3.6666666666666665,20.0,7.0,29.0,12.333333333333336,0.0,2.333333333333333,1.3333333333333333,0.0,0.3333333333333333,4.666666666666667,2.333333333333333,0.21,7.0,654.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,165.1,125.0,31.0,1
116,3,0.0,1.0,0.0,20.5,15.5,18.5,11.0,203.5,55.5,199.0,49.5,0.0,11.0,8.5,1.5,0.5,8.0,1.5,0.215,1.0,1.0,17.0,12.0,10.0,8.0,201.5,76.5,182.0,62.5,0.0,14.0,11.0,0.5,0.0,2.0,0.0,0.0,6.0,900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,177.8,145.0,28.0,1
118,3,0.0,1.0,0.0,2.0,1.0,4.0,1.0,51.0,18.0,47.0,13.0,0.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,16.0,15.0,44.0,15.0,55.0,26.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.5,2.0,463.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,177.8,145.0,28.0,1
119,3,0.0,2.0,0.0,23.5,15.0,28.625,20.625,85.0,31.625,82.375,28.125,0.25,18.0,15.125,0.75,0.125,5.375,1.75,0.26375000000000004,3.0,3.0,13.625,10.75,16.0,11.5,81.625,32.25,80.75,30.0,0.125,5.125,4.375,0.625,0.125,7.375,2.75,0.23625,24.0,876.75,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,167.64,135.0,38.0,1
122,3,1.0,0.0,0.0,4.0,0.0,0.0,0.0,48.0,23.0,25.0,9.0,0.0,23.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,3.0,60.0,33.0,0.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.26,135.0,27.0,1
123,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.64,125.0,29.0,1
124,5,2.0,0.0,0.0,16.6,12.933333333333335,12.266666666666667,9.266666666666667,88.13333333333334,37.73333333333333,85.8,33.86666666666667,0.3333333333333333,11.133333333333333,7.666666666666668,0.8,0.4666666666666667,1.9333333333333331,1.0,0.33,3.0,6.0,16.0,9.0,6.066666666666666,3.8666666666666663,87.8,32.73333333333333,72.53333333333333,21.93333333333333,0.26666666666666666,10.2,8.133333333333333,0.4666666666666667,0.13333333333333333,5.333333333333333,1.2666666666666666,0.2540000000000001,41.0,797.7333333333332,0.0,0.0,0.0,5.0,3.0,1.0,0.0,9.0,180.34,170.0,34.0,1
125,3,0.0,1.0,0.0,3.272727272727273,2.363636363636364,1.818181818181818,1.2727272727272727,21.181818181818183,10.272727272727273,25.72727272727273,14.181818181818182,0.09090909090909093,1.2727272727272727,1.0909090909090908,2.4545454545454546,0.7272727272727273,1.9090909090909087,1.0909090909090908,0.6045454545454546,4.0,3.0,13.181818181818182,10.272727272727273,8.909090909090908,6.8181818181818175,49.0,20.363636363636363,48.09090909090909,18.454545454545453,0.18181818181818185,6.0,5.2727272727272725,0.4545454545454545,0.09090909090909093,1.0909090909090908,0.2727272727272727,0.11363636363636365,23.0,548.3636363636364,0.0,0.0,0.0,1.0,0.0,7.0,0.0,8.0,180.34,170.0,30.0,1
126,3,0.0,3.0,0.0,13.666666666666664,9.333333333333334,11.333333333333336,9.333333333333334,55.0,29.66666666666667,48.33333333333334,22.66666666666667,0.6666666666666666,12.0,11.333333333333336,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,0.0,4.333333333333333,3.0,1.3333333333333333,0.6666666666666666,31.0,15.0,25.33333333333333,10.333333333333334,0.0,3.0,2.6666666666666665,0.0,0.0,4.333333333333333,0.6666666666666666,0.12,5.0,431.33333333333326,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,193.04,205.0,29.0,1
128,3,0.0,3.0,0.0,8.333333333333334,6.333333333333332,4.333333333333333,2.333333333333333,43.0,18.33333333333333,47.0,17.333333333333332,0.0,9.0,5.666666666666668,5.666666666666668,0.6666666666666666,9.0,2.333333333333333,0.2866666666666667,3.0,0.0,8.0,7.333333333333332,5.0,4.0,42.66666666666666,21.0,39.333333333333336,17.333333333333332,0.0,2.0,2.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,7.0,690.3333333333335,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,180.34,170.0,36.0,1
