,R_fighter,B_fighter,Referee,date,location,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,Gender
971,Naoki Inoue,Carls John De Tomas,Neil Swailes,2017-06-17,"Kallang, Singapore",Red,False,Flyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,6.5,4.333333333333333,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.0,62.45454545454545,28.11111111111111,0.455,0.3333333333333333,2.0,1.0,0.3,86.4,47.04,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,4.714285714285714,3.0,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.0,59.66666666666666,25.0,0.415,0.25,2.375,0.8461538461538461,0.2371428571428572,81.83333333333333,43.0,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,165.1,180.34,125.0,0.0,0.0,0.0,7.2,5.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,0.375,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,7.0,4.733333333333333,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,0.2857142857142857,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,180.34,125.0,20.0,20.0,1
973,Derrick Lewis,Mark Hunt,Marc Goddard,2017-06-10,"Auckland, New Zealand",Blue,False,Heavyweight,5,2.0,0.0,0.0,2.7857142857142856,2.0,2.5,1.7857142857142858,55.42857142857143,22.642857142857146,3.571428571428572,2.7857142857142856,55.78571428571429,23.07142857142857,0.5714285714285714,2.9285714285714284,2.142857142857143,0.5714285714285714,0.07142857142857142,61.5,27.214285714285715,0.4264285714285715,0.07142857142857142,0.9285714285714286,0.5,0.24285714285714285,80.64285714285714,44.5,4.0,7.0,7.7857142857142865,6.2142857142857135,5.571428571428571,3.7142857142857135,48.07142857142857,21.785714285714285,13.214285714285715,10.071428571428571,54.28571428571429,25.357142857142854,0.35714285714285715,4.785714285714286,4.0,1.5,0.07142857142857142,66.85714285714286,35.57142857142857,0.4321428571428571,0.21428571428571427,3.8571428571428568,1.0714285714285714,0.2,103.78571428571428,67.28571428571429,35.0,632.6428571428571,1.0,0.0,0.0,1.0,6.0,0.0,0.0,7.0,Orthodox,177.8,182.88,265.0,0.0,6.0,0.0,3.8181818181818175,2.9090909090909087,6.727272727272728,5.2727272727272725,18.363636363636363,5.636363636363638,20.454545454545453,14.090909090909092,41.0,21.545454545454547,0.18181818181818185,0.7272727272727273,0.5454545454545454,1.2727272727272727,0.09090909090909093,45.54545454545455,25.0,0.5763636363636363,0.0,1.0909090909090908,0.3636363636363637,0.2572727272727273,49.45454545454545,28.45454545454545,6.0,2.0,4.181818181818182,2.727272727272727,2.363636363636364,1.5454545454545454,10.818181818181818,4.090909090909091,5.090909090909091,3.636363636363636,11.454545454545455,4.363636363636363,0.09090909090909093,2.636363636363636,2.1818181818181817,1.9090909090909087,0.09090909090909093,18.272727272727273,9.272727272727273,0.5509090909090909,0.18181818181818185,4.727272727272728,2.0,0.2736363636363637,44.18181818181818,32.36363636363637,21.0,452.1818181818182,0.0,0.0,1.0,0.0,8.0,0.0,0.0,9.0,Orthodox,190.5,200.66,260.0,43.0,32.0,1
980,Luke Jumeau,Dominique Steele,Neil Swailes,2017-06-10,"Auckland, New Zealand",Red,False,Welterweight,3,2.0,0.0,0.0,7.5,4.5,15.75,9.0,26.0,8.75,9.0,6.0,42.5,18.5,0.5,0.75,0.75,0.5,0.0,50.75,23.75,0.5975,0.0,4.75,2.5,0.355,75.5,46.75,1.0,3.0,13.5,9.25,21.0,13.0,32.0,11.5,2.75,2.5,40.5,16.25,0.25,1.75,1.5,0.5,0.0,55.75,27.0,0.455,0.25,4.5,1.0,0.065,78.25,47.25,10.0,617.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,177.8,187.96,170.0,0.0,0.0,0.0,7.2,5.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,0.375,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,7.0,4.733333333333333,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,0.2857142857142857,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,182.88,170.0,29.0,29.0,1
984,Jose Aldo,Max Holloway,John McCarthy,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Blue,True,Featherweight,5,0.0,10.0,0.0,21.6875,15.3125,12.375,8.75,132.4375,51.75,7.4375,5.6875,123.5625,45.5,0.4375,7.0,5.375,0.875,0.0,152.25,66.1875,0.4275000000000001,0.4375,0.3125,0.25,0.1875,159.3125,72.3125,10.0,3.0,14.9375,6.9375,6.3125,3.5625,123.1875,38.125,3.6875,2.0,103.5,24.9375,0.0,14.75,11.8125,0.75,0.0625,133.1875,43.6875,0.34,0.1875,5.9375,1.0,0.166875,137.75,47.375,40.0,700.1875,1.0,0.0,1.0,4.0,6.0,2.0,0.0,13.0,Orthodox,180.34,175.26,155.0,0.0,1.0,0.0,10.555555555555557,6.222222222222222,2.7777777777777777,1.8888888888888888,129.88888888888889,49.0,9.111111111111109,5.666666666666668,121.88888888888887,42.555555555555564,0.3333333333333333,9.333333333333334,7.777777777777778,1.2222222222222223,0.0,141.77777777777774,56.555555555555564,0.4033333333333333,0.3333333333333333,1.8888888888888888,1.3333333333333333,0.2644444444444444,155.11111111111111,68.8888888888889,7.0,1.0,16.0,8.666666666666666,6.777777777777778,4.777777777777779,134.88888888888889,36.66666666666666,6.222222222222222,3.333333333333333,112.55555555555556,23.555555555555557,0.1111111111111111,19.33333333333333,12.555555555555555,0.1111111111111111,0.0,147.88888888888889,44.77777777777778,0.3788888888888889,0.0,7.111111111111112,0.6666666666666666,0.11222222222222222,170.33333333333334,63.66666666666666,36.0,1148.0,9.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,Orthodox,170.18,177.8,145.0,25.0,30.0,1
986,Vitor Belfort,Nate Marquardt,Osiris Maia,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Red,False,Middleweight,3,1.0,0.0,0.0,6.0,4.3478260869565215,6.086956521739131,4.217391304347826,31.52173913043478,13.826086956521738,8.391304347826088,5.521739130434782,34.04347826086956,14.391304347826088,0.4782608695652174,5.956521739130435,4.826086956521738,1.0,0.13043478260869565,46.0,23.56521739130435,0.5195652173913043,0.6086956521739131,2.260869565217391,1.391304347826087,0.4543478260869565,57.08695652173913,33.69565217391305,4.0,10.0,4.173913043478262,2.782608695652174,3.695652173913044,1.9565217391304348,36.78260869565217,12.91304347826087,4.3478260869565215,3.0434782608695654,35.95652173913044,11.608695652173912,0.3043478260869565,4.695652173913044,3.5217391304347827,0.7391304347826086,0.043478260869565216,44.82608695652174,17.91304347826087,0.3752173913043478,0.3043478260869565,2.391304347826087,0.6521739130434783,0.1965217391304348,67.3913043478261,38.43478260869565,48.0,545.8695652173913,1.0,0.0,0.0,4.0,6.0,3.0,0.0,13.0,Orthodox,182.88,187.96,185.0,3.0,0.0,0.0,1.625,1.1666666666666667,4.083333333333333,2.375,12.041666666666664,4.166666666666667,5.416666666666668,3.7916666666666665,18.916666666666668,8.291666666666666,0.4583333333333333,1.0,0.875,0.4166666666666667,0.04166666666666666,21.54166666666667,10.333333333333334,0.50875,0.3333333333333333,0.3333333333333333,0.25,0.11458333333333333,25.54166666666667,13.958333333333336,3.0,10.0,2.125,1.2083333333333333,5.291666666666667,3.458333333333333,15.375,5.5,12.666666666666664,9.083333333333334,26.54166666666667,13.0,0.20833333333333331,4.666666666666667,3.8333333333333335,0.75,0.04166666666666666,33.333333333333336,18.041666666666668,0.4837500000000001,0.08333333333333333,1.5833333333333333,0.5416666666666666,0.1745833333333333,46.04166666666666,29.79166666666667,35.0,308.4166666666667,6.0,0.0,0.0,0.0,11.0,2.0,1.0,14.0,Southpaw,182.88,187.96,185.0,38.0,40.0,1
993,Luan Chagas,Jimmy Wallhead,Eduardo Herdy,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Red,False,Welterweight,3,1.0,0.0,0.0,8.0,5.0,2.0,1.0,128.0,44.0,5.0,2.0,113.0,31.0,1.0,14.0,11.0,0.0,0.0,135.0,47.0,0.34,0.0,0.0,0.0,0.0,142.0,53.0,0.0,1.0,20.0,8.0,8.0,5.0,164.0,65.0,0.0,0.0,135.0,48.0,0.0,17.0,14.0,0.0,0.0,172.0,70.0,0.4,0.0,3.0,0.0,0.0,174.0,72.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,185.42,170.0,2.0,0.0,0.0,16.5,9.0,2.5,2.0,94.0,36.0,11.5,5.5,80.5,25.0,1.5,11.0,9.5,1.5,0.5,108.0,43.5,0.4,0.0,2.5,0.5,0.125,117.0,51.0,0.0,2.0,10.0,6.5,3.5,2.5,61.0,27.5,20.5,11.5,71.0,31.0,0.5,4.0,4.0,4.5,0.5,85.0,41.5,0.49,1.5,2.0,0.0,0.0,104.5,59.0,6.0,868.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,190.5,170.0,33.0,23.0,1
994,Alexander Gustafsson,Glover Teixeira,Marc Goddard,2017-05-28,"Stockholm, Sweden",Red,False,Light Heavyweight,5,0.0,1.0,0.0,6.666666666666668,4.083333333333333,7.75,3.9166666666666665,47.5,17.083333333333332,19.08333333333333,12.833333333333336,67.5,29.58333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,2.9166666666666665,0.08333333333333333,74.33333333333333,33.833333333333336,0.4516666666666666,0.4166666666666667,2.6666666666666665,1.5,0.3583333333333333,102.5,56.58333333333334,5.0,3.0,6.416666666666668,5.416666666666668,9.833333333333334,6.25,58.33333333333334,21.33333333333333,3.9166666666666665,3.1666666666666665,62.08333333333334,22.08333333333333,0.08333333333333333,3.583333333333333,3.25,0.8333333333333334,0.08333333333333333,72.08333333333333,30.75,0.4075,0.25,3.25,1.3333333333333333,0.13833333333333336,83.33333333333333,41.083333333333336,26.0,544.0833333333334,1.0,0.0,0.0,2.0,3.0,3.0,1.0,9.0,Orthodox,187.96,193.04,205.0,0.0,1.0,0.0,11.307692307692307,6.461538461538463,6.769230769230768,3.7692307692307687,87.61538461538461,30.76923076923077,9.923076923076923,7.3076923076923075,86.46153846153847,30.384615384615387,0.5384615384615384,6.538461538461537,5.0,1.1538461538461535,0.0,104.30769230769229,41.846153846153854,0.3915384615384615,0.38461538461538464,3.2307692307692313,1.3076923076923077,0.3246153846153846,124.46153846153848,59.769230769230774,6.0,4.0,8.461538461538463,5.230769230769232,9.692307692307693,6.6923076923076925,61.0,27.30769230769231,3.7692307692307687,2.8461538461538463,54.769230769230774,22.615384615384613,0.07692307692307693,11.230769230769232,9.0,0.3076923076923077,0.0,74.46153846153847,36.846153846153854,0.5384615384615384,0.15384615384615385,2.769230769230769,0.38461538461538464,0.08230769230769233,89.07692307692308,50.30769230769231,30.0,609.5384615384615,2.0,0.0,0.0,3.0,4.0,2.0,0.0,9.0,Orthodox,195.58,200.66,205.0,37.0,30.0,1
999,Jack Hermansson,Alex Nicholson,Bobby Rehman,2017-05-28,"Stockholm, Sweden",Red,False,Middleweight,3,1.0,0.0,0.0,11.333333333333336,7.333333333333332,3.6666666666666665,1.6666666666666667,83.33333333333333,36.0,1.0,1.0,66.33333333333333,22.33333333333333,0.3333333333333333,10.333333333333334,9.0,0.0,0.0,88.0,38.66666666666666,0.4466666666666667,0.0,0.0,0.0,0.0,88.66666666666669,39.333333333333336,1.0,2.0,11.0,8.666666666666666,9.0,5.333333333333333,62.66666666666666,29.33333333333333,2.0,1.6666666666666667,57.0,23.0,0.3333333333333333,5.666666666666668,4.666666666666667,2.333333333333333,0.0,73.66666666666667,36.333333333333336,0.5499999999999999,0.6666666666666666,3.0,1.3333333333333333,0.5,95.33333333333331,53.66666666666666,6.0,528.3333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,193.04,205.74,185.0,1.0,0.0,0.0,15.5,12.0,20.5,15.0,81.0,35.5,1.0,0.5,59.5,21.0,0.0,27.5,18.0,0.5,0.0,102.5,51.0,0.42,0.0,3.0,0.5,0.08,119.5,67.5,1.0,1.0,19.5,13.0,11.0,6.5,56.5,16.5,0.5,0.5,41.0,5.5,0.0,7.5,5.0,1.0,0.0,68.0,23.5,0.335,1.5,2.0,0.5,0.5,75.0,29.5,5.0,665.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,185.42,195.58,185.0,27.0,28.0,1
1000,Pedro Munhoz,Damian Stasiak,Neil Hall,2017-05-28,"Stockholm, Sweden",Red,False,Bantamweight,3,0.0,2.0,0.0,6.0,2.0,1.3333333333333333,0.6666666666666666,17.666666666666668,5.666666666666668,2.6666666666666665,2.333333333333333,14.333333333333336,5.333333333333333,0.0,1.3333333333333333,1.3333333333333333,3.333333333333333,0.6666666666666666,21.66666666666667,8.666666666666666,0.5033333333333333,1.0,4.333333333333333,2.333333333333333,0.6466666666666666,25.66666666666667,12.333333333333336,2.0,1.0,5.0,4.0,7.666666666666668,4.666666666666667,24.66666666666667,9.666666666666666,4.666666666666667,3.333333333333333,26.66666666666667,9.0,0.0,5.333333333333333,4.666666666666667,4.333333333333333,0.3333333333333333,37.0,17.666666666666668,0.3666666666666667,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,59.66666666666666,38.66666666666666,7.0,604.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Orthodox,165.1,177.8,135.0,0.0,2.0,0.0,12.833333333333336,5.833333333333332,1.5,0.6666666666666666,69.5,26.16666666666667,1.0,1.0,46.5,13.5,0.0,12.666666666666664,8.5,0.0,0.0,72.0,27.83333333333333,0.525,0.8333333333333334,2.6666666666666665,0.5,0.25,74.16666666666667,29.83333333333333,2.0,3.0,13.166666666666664,6.666666666666668,2.1666666666666665,1.1666666666666667,96.5,41.0,3.1666666666666665,2.1666666666666665,80.66666666666667,30.83333333333333,0.0,8.0,6.833333333333332,0.16666666666666666,0.0,101.83333333333331,44.33333333333334,0.4166666666666667,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,105.33333333333331,47.33333333333334,11.0,424.83333333333326,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,Orthodox,167.64,165.1,135.0,27.0,30.0,1
1001,Trevor Smith,Chris Camozzi,Kevin Sataki,2017-05-28,"Stockholm, Sweden",Red,False,Middleweight,3,2.0,0.0,0.0,9.555555555555557,7.0555555555555545,9.555555555555557,6.666666666666668,87.0,36.22222222222222,1.3333333333333333,1.0,74.94444444444444,25.777777777777782,0.05555555555555555,13.388888888888891,11.055555555555555,0.3888888888888889,0.05555555555555555,97.88888888888887,43.88888888888889,0.4872222222222223,0.3333333333333333,1.1666666666666667,0.2222222222222222,0.09722222222222222,112.16666666666669,55.88888888888889,4.0,9.0,11.722222222222221,6.777777777777778,10.055555555555557,7.0555555555555545,66.44444444444444,24.277777777777782,4.666666666666667,3.388888888888889,59.27777777777778,19.11111111111111,0.05555555555555555,10.166666666666666,8.833333333333334,1.6666666666666667,0.05555555555555555,81.16666666666667,34.72222222222222,0.4266666666666667,0.3333333333333333,4.222222222222221,1.7222222222222223,0.4094444444444444,97.55555555555556,48.27777777777778,46.0,697.1111111111112,0.0,0.0,2.0,4.0,1.0,1.0,1.0,9.0,Orthodox,187.96,193.04,185.0,1.0,0.0,0.0,12.125,10.5,13.625,11.5,47.75,21.75,12.375,9.875,51.375,22.875,0.125,10.25,9.75,2.75,0.25,73.75,43.125,0.54625,0.75,3.625,1.125,0.21375,106.625,73.375,2.0,4.0,10.75,9.25,13.125,11.5,57.625,19.875,0.875,0.75,58.75,20.875,0.25,2.125,2.0,0.5,0.0,71.625,32.125,0.50125,0.375,1.625,0.625,0.325,84.5,44.25,20.0,684.5,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,Orthodox,190.5,190.5,185.0,30.0,36.0,1
1017,Joachim Christensen,Gadzhimurad Antigulov,Don Turnage,2017-05-13,"Dallas, Texas, USA",Blue,False,Light Heavyweight,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.33,0.0,0.0,0.0,0.0,15.0,11.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,180.34,177.8,205.0,0.0,1.0,0.0,11.0,9.5,19.5,13.0,75.0,23.5,15.0,9.0,94.0,33.0,1.0,4.5,3.0,0.5,0.0,109.5,45.5,0.415,0.0,0.5,0.0,0.0,188.0,117.5,1.0,1.0,19.5,15.5,13.5,10.5,48.0,21.0,3.5,1.5,38.0,11.5,0.0,7.5,6.0,1.5,0.5,65.0,33.0,0.485,0.5,0.0,0.0,0.0,75.0,42.0,5.0,654.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,190.5,193.04,205.0,30.0,38.0,1
1021,John Dodson,Eddie Wineland,Herb Dean,2017-04-22,"Nashville, Tennessee, USA",Red,False,Bantamweight,3,0.0,2.0,0.0,9.7,5.3,2.9,2.0,112.0,30.4,6.3,3.6,109.2,28.8,0.6,2.3,1.9,0.3,0.0,121.2,36.0,0.267,0.0,1.0,0.2,0.133,124.8,39.6,2.0,5.0,14.1,7.2,4.0,3.1,103.4,36.5,5.6,2.5,86.3,25.4,0.2,12.6,9.5,0.1,0.0,113.0,42.1,0.402,0.0,4.1,0.3,0.043,117.9,46.3,23.0,621.6,1.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,Orthodox,170.18,175.26,135.0,1.0,0.0,0.0,17.6,12.8,9.3,6.5,95.3,35.2,2.8,2.1,81.6,23.9,0.8,8.2,7.1,0.2,0.0,107.4,43.8,0.433,0.0,2.4,0.7,0.27399999999999997,117.0,52.7,3.0,3.0,22.1,11.2,17.6,12.7,102.0,32.5,0.5,0.3,86.6,27.1,0.0,11.4,7.2,0.0,0.0,120.1,45.5,0.3820000000000001,0.0,5.8,0.9,0.063,134.4,58.9,28.0,787.9,3.0,0.0,0.0,2.0,4.0,0.0,1.0,7.0,Orthodox,160.02,167.64,135.0,32.0,32.0,1
1022,Joe Lauzon,Stevie Ray,Dan Miragliotta,2017-04-22,"Nashville, Tennessee, USA",Blue,False,Lightweight,3,0.0,1.0,0.0,8.0,4.6,2.6,1.2,61.6,22.4,7.6,6.2,53.2,16.8,0.2,10.6,8.4,1.4,0.0,71.8,29.8,0.428,0.6,0.8,0.4,0.266,87.6,44.6,3.0,1.0,12.6,6.2,2.0,0.6,54.2,18.2,1.4,0.8,39.2,8.2,0.0,5.8,5.2,1.2,0.0,57.6,19.6,0.47,0.2,3.2,1.0,0.124,73.8,33.2,12.0,649.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,Southpaw,177.8,177.8,155.0,0.0,1.0,0.0,2.4347826086956523,1.9130434782608696,5.086956521739131,3.739130434782609,42.56521739130435,11.347826086956523,7.521739130434782,6.0,52.04347826086956,18.695652173913047,0.13043478260869565,0.6956521739130435,0.4782608695652174,2.6956521739130435,0.3478260869565217,55.17391304347826,21.08695652173913,0.4286956521739131,1.2173913043478262,2.782608695652174,1.2173913043478262,0.4021739130434783,66.0,31.08695652173913,3.0,9.0,11.478260869565215,8.608695652173912,9.434782608695652,5.869565217391305,75.47826086956522,29.52173913043478,5.7391304347826075,2.8260869565217392,75.0,26.17391304347826,0.21739130434782608,4.173913043478262,3.4347826086956523,0.7826086956521741,0.21739130434782608,90.65217391304348,38.21739130434783,0.37521739130434784,0.21739130434782608,1.826086956521739,0.8260869565217391,0.26869565217391306,102.21739130434784,48.21739130434783,46.0,483.5217391304348,0.0,0.0,1.0,1.0,4.0,7.0,1.0,14.0,Orthodox,177.8,180.34,155.0,27.0,32.0,1
1026,Scott Holtzman,Michael McBride,Herb Dean,2017-04-22,"Nashville, Tennessee, USA",Red,False,Lightweight,3,1.0,0.0,0.0,3.0,1.0,1.0,0.0,27.0,14.0,3.0,2.0,22.0,10.0,0.0,6.0,5.0,1.0,0.0,31.0,16.0,0.51,0.0,1.0,0.0,0.0,65.0,42.0,0.0,1.0,5.0,5.0,2.0,2.0,19.0,10.0,29.0,26.0,43.0,32.0,0.0,2.0,1.0,8.0,0.0,50.0,38.0,0.76,1.0,6.0,5.0,0.83,97.0,80.0,2.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,190.5,155.0,1.0,0.0,0.0,19.0,12.75,23.75,16.25,88.5,34.0,9.0,6.5,97.0,39.5,0.25,5.25,4.5,2.25,0.25,121.25,56.75,0.4875,0.5,3.75,2.25,0.62,167.5,97.75,1.0,2.0,11.75,10.0,22.0,14.75,86.5,27.5,4.75,3.25,97.25,31.5,0.0,4.25,4.0,2.0,0.5,113.25,45.5,0.3775000000000001,0.25,8.75,3.5,0.28,135.75,65.25,12.0,865.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,175.26,175.26,155.0,31.0,33.0,1
1029,Bryan Barberena,Joe Proctor,Dan Miragliotta,2017-04-22,"Nashville, Tennessee, USA",Red,False,Welterweight,3,1.0,0.0,0.0,6.428571428571429,4.428571428571429,7.142857142857142,4.285714285714286,74.71428571428571,25.0,1.7142857142857142,1.2857142857142858,70.57142857142857,21.142857142857142,0.2857142857142857,6.571428571428571,5.0,0.14285714285714285,0.0,83.57142857142857,30.57142857142857,0.3885714285714285,1.1428571428571428,0.0,0.0,0.0,88.42857142857143,34.714285714285715,2.0,3.0,14.142857142857142,7.428571428571429,11.571428571428573,7.0,69.42857142857143,23.285714285714285,4.142857142857143,2.4285714285714284,63.14285714285714,20.285714285714285,0.42857142857142855,7.857142857142858,5.0,0.42857142857142855,0.0,85.14285714285714,32.714285714285715,0.4142857142857143,0.2857142857142857,3.8571428571428568,1.1428571428571428,0.18,102.28571428571428,46.714285714285715,14.0,530.7142857142857,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,Orthodox,177.8,182.88,155.0,1.0,0.0,0.0,13.4,8.8,22.2,13.8,110.6,47.0,10.0,8.0,110.4,44.4,0.2,19.0,15.6,0.2,0.0,142.8,68.8,0.47600000000000003,0.2,1.0,0.4,0.266,185.2,107.2,2.0,2.0,17.4,14.0,12.0,8.0,96.6,46.2,2.2,2.0,87.6,36.8,0.0,5.8,5.4,0.8,0.0,110.8,56.2,0.4779999999999999,0.2,6.0,3.2,0.3,121.0,64.8,14.0,798.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,Southpaw,182.88,182.88,170.0,31.0,27.0,1
